ts_utc,symbol,round_id,poll_price,ws_price,price_delta,chain_updated_at,poll_wall_ts,ws_wall_ts,poll_lag_s,ws_lag_s,delta_ms,faster
2026-03-31T10:04:18,SOL,36893488147423038106,80.55436,80.55436,0.0,1774951455,1774951456.65288,1774951458.195401,1.653,3.195,1542.5,poll
2026-03-31T10:04:18,XRP,36893488147422507828,1.30732,1.30732,0.0,1774951457,1774951458.3984177,1774951458.195401,1.398,1.195,-203.0,ws
2026-03-31T10:04:31,BTC,55340232221132071774,66127.39573523,66127.39573523,0.0,1774951467,1774951470.7859685,1774951471.4531803,3.786,4.453,667.2,poll
2026-03-31T10:04:33,ETH,55340232221132099704,2017.84855,2017.84855,0.0,1774951471,1774951473.766278,1774951473.6542664,2.766,2.654,-112.0,ws
2026-03-31T10:04:51,SOL,36893488147423038107,80.43986,80.43986,0.0,1774951489,1774951491.6899474,1774951491.4403458,2.69,2.44,-249.6,ws
2026-03-31T10:04:53,XRP,36893488147422507829,1.30785,1.30785,0.0,1774951491,1774951493.6238894,1774951493.5202208,2.624,2.52,-103.7,ws
2026-03-31T10:05:04,BTC,55340232221132071775,66167.57262296,66167.57262296,0.0,1774951501,1774951503.5559952,1774951504.108066,2.556,3.108,552.1,poll
2026-03-31T10:05:06,ETH,55340232221132099705,2019.10154982,2019.10154982,0.0,1774951503,1774951504.579381,1774951505.7090085,1.579,2.709,1129.6,poll
2026-03-31T10:05:24,SOL,36893488147423038108,80.49593439,80.49593439,0.0,1774951521,1774951524.1387763,1774951523.6248302,3.139,2.625,-513.9,ws
2026-03-31T10:05:29,XRP,36893488147422507830,1.3085,1.3085,0.0,1774951523,1774951526.3905277,1774951529.5638099,3.391,6.564,3173.3,poll
2026-03-31T10:05:36,BTC,55340232221132071776,66163.27305784,66163.27305784,0.0,1774951533,1774951536.3243365,1774951535.4529517,3.324,2.453,-871.4,ws
2026-03-31T10:05:39,ETH,55340232221132099706,2018.91,2018.91,0.0,1774951537,1774951539.890297,1774951537.5512276,2.89,0.551,-2339.1,ws
2026-03-31T10:05:58,SOL,36893488147423038109,80.566438,80.566438,0.0,1774951555,1774951558.954839,1774951557.6212678,3.955,2.621,-1333.6,ws
2026-03-31T10:06:03,XRP,36893488147422507831,1.30834,1.30834,0.0,1774951557,1774951563.5632987,1774951562.1276212,6.563,5.128,-1435.7,ws
2026-03-31T10:06:10,BTC,55340232221132071777,66187.29432926,66187.29432926,0.0,1774951567,1774951569.1950634,1774951569.7050717,2.195,2.705,510.0,poll
2026-03-31T10:06:14,ETH,55340232221132099707,2019.73114,2019.73114,0.0,1774951571,1774951574.8251288,1774951573.7026694,3.825,2.703,-1122.5,ws
2026-03-31T10:06:31,SOL,36893488147423038110,80.61452,80.61452,0.0,1774951587,1774951591.8251967,1774951591.32344,4.825,4.323,-501.8,ws
2026-03-31T10:06:33,XRP,36893488147422507832,1.30859793,1.30859793,0.0,1774951589,1774951593.8728778,1774951593.669677,4.873,4.67,-203.2,ws
2026-03-31T10:06:47,ETH,55340232221132099708,2021.2033,2021.2033,0.0,1774951603,1774951604.4393613,1774951601.551207,1.439,-1.449,-2888.2,ws
2026-03-31T10:06:47,BTC,55340232221132071778,66223.8,66223.8,0.0,1774951601,1774951604.2152715,1774951607.293257,3.215,6.293,3078.0,poll
2026-03-31T10:07:03,SOL,36893488147423038111,80.65616,80.65616,0.0,1774951621,1774951623.2643518,1774951621.9293578,2.264,0.929,-1335.0,ws
2026-03-31T10:07:05,XRP,36893488147422507833,1.30942,1.30942,0.0,1774951623,1774951624.0829122,1774951625.520052,1.083,2.52,1437.1,poll
2026-03-31T10:07:22,BTC,55340232221132071779,66236.08697,66236.08697,0.0,1774951633,1774951641.5917356,1774951642.0038495,8.592,9.004,412.1,poll
2026-03-31T10:07:23,ETH,55340232221132099709,2020.39433227,2020.39433227,0.0,1774951635,1774951643.1275434,1774951642.0038495,8.128,7.004,-1123.7,ws
2026-03-31T10:07:37,SOL,36893488147423038112,80.62654377,80.62654377,0.0,1774951653,1774951656.3377535,1774951657.6734178,3.338,4.673,1335.7,poll
2026-03-31T10:07:37,XRP,36893488147422507834,1.30899305,1.30899305,0.0,1774951655,1774951657.772005,1774951657.6734178,2.772,2.673,-98.6,ws
2026-03-31T10:07:51,BTC,55340232221132071780,66250.93960072,66250.93960072,0.0,1774951667,1774951671.0830135,1774951669.4431727,4.083,2.443,-1639.8,ws
2026-03-31T10:07:51,ETH,55340232221132099710,2021.09698975,2021.09698975,0.0,1774951669,1774951671.9025583,1774951671.4640763,2.903,2.464,-438.5,ws
2026-03-31T10:08:09,SOL,36893488147423038113,80.67935758,80.67935758,0.0,1774951687,1774951689.3104649,1774951689.6192882,2.31,2.619,308.8,poll
2026-03-31T10:08:12,XRP,36893488147422507835,1.30941,1.30941,0.0,1774951689,1774951692.8956552,1774951692.085052,3.896,3.085,-810.6,ws
2026-03-31T10:08:21,BTC,55340232221132071781,66255.51991522,66255.51991522,0.0,1774951699,1774951701.59984,1774951701.5969782,2.6,2.597,-2.9,ws
2026-03-31T10:08:25,ETH,55340232221132099711,2021.37994,2021.37994,0.0,1774951703,1774951704.8742776,1774951705.6944208,1.874,2.694,820.1,poll
2026-03-31T10:08:42,SOL,36893488147423038114,80.72096,80.72096,0.0,1774951719,1774951722.1929548,1774951722.0766637,3.193,3.077,-116.3,ws
2026-03-31T10:08:43,XRP,36893488147422507836,1.30951308,1.30951308,0.0,1774951721,1774951723.6222036,1774951722.0766637,2.622,1.077,-1545.5,ws
2026-03-31T10:09:01,BTC,55340232221132071782,66240.60783484,66240.60783484,0.0,1774951733,1774951741.535963,1774951739.4853907,8.536,6.485,-2050.6,ws
2026-03-31T10:09:12,ETH,55340232221132099712,2021.46222,2021.46222,0.0,1774951735,1774951751.5709643,1774951743.478483,16.571,8.478,-8092.5,ws
2026-03-31T10:09:16,SOL,36893488147423038115,80.721328,80.721328,0.0,1774951753,1774951754.951064,1774951756.0769973,1.951,3.077,1125.9,poll
2026-03-31T10:09:16,XRP,36893488147422507837,1.30979097,1.30979097,0.0,1774951755,1774951756.9840121,1774951756.677365,1.984,1.677,-306.6,ws
2026-03-31T10:09:27,BTC,55340232221132071783,66270.35566,66270.35566,0.0,1774951765,1774951766.7243428,1774951767.4427044,1.724,2.443,718.4,poll
2026-03-31T10:09:32,ETH,55340232221132099713,2022.03,2022.03,0.0,1774951769,1774951772.764765,1774951771.331907,3.765,2.332,-1432.9,ws
2026-03-31T10:09:50,XRP,36893488147422507838,1.30991512,1.30991512,0.0,1774951787,1774951789.7666543,1774951789.4213114,2.767,2.421,-345.3,ws
2026-03-31T10:09:50,SOL,36893488147423038116,80.72634884,80.72634884,0.0,1774951787,1774951790.1750615,1774951789.4213114,3.175,2.421,-753.8,ws
2026-03-31T10:10:01,BTC,55340232221132071784,66263.99013049,66263.99013049,0.0,1774951799,1774951801.9104326,1774951801.3341122,2.91,2.334,-576.3,ws
2026-03-31T10:10:05,ETH,55340232221132099714,2022.4653,2022.4653,0.0,1774951801,1774951805.5359232,1774951803.4850447,4.536,2.485,-2050.9,ws
2026-03-31T10:10:20,SOL,36893488147423038117,80.74415753,80.74415753,0.0,1774951819,1774951820.997871,1774951819.6644168,1.998,0.664,-1333.5,ws
2026-03-31T10:10:24,XRP,36893488147422507839,1.3103218,1.3103218,0.0,1774951821,1774951824.5816584,1774951823.9659135,3.582,2.966,-615.7,ws
2026-03-31T10:10:34,BTC,55340232221132071785,66286.97840783,66286.97840783,0.0,1774951831,1774951834.0044994,1774951833.4891167,3.004,2.489,-515.4,ws
2026-03-31T10:10:52,ETH,55340232221132099715,2022.63,2022.63,0.0,1774951843,1774951852.5360734,1774951851.4102693,9.536,8.41,-1125.8,ws
2026-03-31T10:10:58,XRP,36893488147422507840,1.3101588,1.3101588,0.0,1774951853,1774951857.1456158,1774951857.4495003,4.146,4.45,303.9,poll
2026-03-31T10:10:58,SOL,36893488147423038118,80.736731,80.736731,0.0,1774951853,1774951858.4758143,1774951857.4495003,5.476,4.45,-1026.3,ws
2026-03-31T10:11:28,BTC,55340232221132071786,66280.98721046,66280.98721046,0.0,1774951865,1774951885.724709,1774951877.5204268,20.725,12.52,-8204.3,ws
2026-03-31T10:11:28,ETH,55340232221132099716,2022.64840014,2022.64840014,0.0,1774951877,1774951885.5110319,1774951877.5204268,8.511,0.52,-7990.6,ws
2026-03-31T10:11:29,SOL,36893488147423038119,80.75,80.75,0.0,1774951885,1774951887.4646974,1774951888.7892275,2.465,3.789,1324.5,poll
2026-03-31T10:11:40,XRP,36893488147422507841,1.3108617,1.3108617,0.0,1774951887,1774951900.4610896,1774951889.4083927,13.461,2.408,-11052.7,ws
2026-03-31T10:11:57,BTC,55340232221132071787,66269.82383022,66269.82383022,0.0,1774951897,1774951903.22438,1774951908.5501885,6.224,11.55,5325.8,poll
2026-03-31T10:12:02,ETH,55340232221132099717,2022.17658,2022.17658,0.0,1774951911,1774951922.8001347,1774951908.5501885,11.8,-2.45,-14249.9,ws
2026-03-31T10:12:02,SOL,36893488147423038120,80.74,80.74,0.0,1774951917,1774951919.279632,1774951922.5789435,2.28,5.579,3299.3,poll
2026-03-31T10:12:04,XRP,36893488147422507842,1.31149,1.31149,0.0,1774951919,1774951924.4288366,1774951918.0791316,5.429,-0.921,-6349.7,ws
2026-03-31T10:12:13,BTC,55340232221132071788,66268.11422167,66268.11422167,0.0,1774951931,1774951932.3063846,1774951933.432759,1.306,2.433,1126.4,poll
2026-03-31T10:12:28,ETH,55340232221132099718,2021.98,2021.98,0.0,1774951945,1774951946.8453348,1774951948.0783918,1.845,3.078,1233.1,poll
2026-03-31T10:12:33,SOL,36893488147423038121,80.72082,80.72082,0.0,1774951951,1774951952.68216,1774951953.6437614,1.682,2.644,961.6,poll
2026-03-31T10:12:50,XRP,36893488147422507843,1.31063,1.31063,0.0,1774951953,1774951970.2790706,1774951955.5337346,17.279,2.534,-14745.3,ws
2026-03-31T10:12:50,BTC,55340232221132071789,66264.89838079,66264.89838079,0.0,1774951963,1774951970.6650612,1774951966.4070282,7.665,3.407,-4258.0,ws
2026-03-31T10:12:58,ETH,55340232221132099719,2022.23083882,2022.23083882,0.0,1774951977,1774951978.1880631,1774951977.8731036,1.188,0.873,-315.0,ws
2026-03-31T10:13:11,XRP,36893488147422507844,1.3104922,1.3104922,0.0,1774951987,1774951991.3929458,1774951991.4345207,4.393,4.435,41.6,poll
2026-03-31T10:13:12,SOL,36893488147423038122,80.69418922,80.69418922,0.0,1774951985,1774951992.107806,1774951989.5217829,7.108,4.522,-2586.0,ws
2026-03-31T10:13:19,BTC,55340232221132071790,66281.45713562,66281.45713562,0.0,1774951997,1774951998.6623416,1774951999.4791176,1.662,2.479,816.8,poll
2026-03-31T10:13:34,ETH,55340232221132099720,2022.69931,2022.69931,0.0,1774952009,1774952013.5390184,1774952011.4601767,4.539,2.46,-2078.8,ws
2026-03-31T10:14:02,BTC,55340232221132071791,66310.107,66310.107,0.0,1774952029,1774952031.022411,1774952019.6521616,2.022,-9.348,-11370.2,ws
2026-03-31T10:14:02,SOL,36893488147423038123,80.71,80.71,0.0,1774952017,1774952030.3829865,1774952019.6521616,13.383,2.652,-10730.8,ws
2026-03-31T10:14:06,XRP,36893488147422507845,1.3106628,1.3106628,0.0,1774952019,1774952027.9498377,1774952042.5931919,8.95,23.593,14643.4,poll
2026-03-31T10:14:08,ETH,55340232221132099721,2023.06205521,2023.06205521,0.0,1774952043,1774952048.1260562,1774952046.9977639,5.126,3.998,-1128.3,ws
2026-03-31T10:14:18,XRP,36893488147422507846,1.31061382,1.31061382,0.0,1774952051,1774952057.7097504,1774952049.1453185,6.71,-1.855,-8564.4,ws
2026-03-31T10:14:24,SOL,36893488147423038124,80.71984947,80.71984947,0.0,1774952051,1774952064.4042413,1774952058.1588483,13.404,7.159,-6245.4,ws
2026-03-31T10:14:36,BTC,55340232221132071792,66309.35889,66309.35889,0.0,1774952063,1774952074.950693,1774952069.4207594,11.951,6.421,-5529.9,ws
2026-03-31T10:14:39,ETH,55340232221132099722,2023.11782807,2023.11782807,0.0,1774952077,1774952079.1582088,1774952077.826881,2.158,0.827,-1331.3,ws
2026-03-31T10:14:58,SOL,36893488147423038125,80.64922677,80.64922677,0.0,1774952083,1774952093.3844116,1774952086.1174407,10.384,3.117,-7267.0,ws
2026-03-31T10:14:58,XRP,36893488147422507847,1.31032,1.31032,0.0,1774952085,1774952093.3825662,1774952086.1174407,8.383,1.117,-7265.1,ws
2026-03-31T10:14:59,BTC,55340232221132071793,66324.04563584,66324.04563584,0.0,1774952095,1774952098.8263392,1774952098.7565715,3.826,3.757,-69.8,ws
2026-03-31T10:15:14,ETH,55340232221132099723,2023.21,2023.21,0.0,1774952111,1774952112.5355155,1774952113.758366,1.536,2.758,1222.9,poll
2026-03-31T10:15:20,SOL,36893488147423038126,80.65195,80.65195,0.0,1774952117,1774952119.9048765,1774952119.8416395,2.905,2.842,-63.2,ws
2026-03-31T10:15:20,XRP,36893488147422507848,1.31028,1.31028,0.0,1774952117,1774952120.3148437,1774952119.8416395,3.315,2.842,-473.2,ws
2026-03-31T10:15:34,BTC,55340232221132071794,66315.71134377,66315.71134377,0.0,1774952129,1774952133.7239418,1774952133.7644637,4.724,4.764,40.5,poll
2026-03-31T10:15:46,ETH,55340232221132099724,2022.08008366,2022.08008366,0.0,1774952143,1774952144.966723,1774952145.8098927,1.967,2.81,843.2,poll
2026-03-31T10:15:56,SOL,36893488147423038127,80.65,80.65,0.0,1774952149,1774952156.9736097,1774952155.7232018,7.974,6.723,-1250.4,ws
2026-03-31T10:15:58,XRP,36893488147422507849,1.31032268,1.31032268,0.0,1774952151,1774952157.79743,1774952157.6879795,6.797,6.688,-109.5,ws
2026-03-31T10:16:06,BTC,55340232221132071795,66322.90647807,66322.90647807,0.0,1774952161,1774952166.2959778,1774952166.0886645,5.296,5.089,-207.3,ws
2026-03-31T10:16:17,ETH,55340232221132099725,2023.79385261,2023.79385261,0.0,1774952175,1774952177.4546802,1774952177.55347,2.455,2.553,98.8,poll
2026-03-31T10:16:27,SOL,36893488147423038128,80.81,80.81,0.0,1774952183,1774952187.4911437,1774952187.5320258,4.491,4.532,40.9,poll
2026-03-31T10:16:29,XRP,36893488147422507850,1.31130305,1.31130305,0.0,1774952185,1774952188.4080498,1774952189.5070672,3.408,4.507,1099.0,poll
2026-03-31T10:16:50,BTC,55340232221132071796,66372.42931068,66372.42931068,0.0,1774952205,1774952208.5833228,1774952209.8515136,3.583,4.852,1268.2,poll
2026-03-31T10:16:52,ETH,55340232221132099726,2025.13,2025.13,0.0,1774952209,1774952212.6800742,1774952211.4514012,3.68,2.451,-1228.7,ws
2026-03-31T10:16:57,SOL,36893488147423038129,80.85235,80.85235,0.0,1774952215,1774952217.9015615,1774952215.7513235,2.902,0.751,-2150.2,ws
2026-03-31T10:17:02,XRP,36893488147422507851,1.31142891,1.31142891,0.0,1774952217,1774952222.0993328,1774952221.4532197,5.099,4.453,-646.1,ws
2026-03-31T10:17:22,BTC,55340232221132071797,66394.12171114,66394.12171114,0.0,1774952239,1774952241.353444,1774952241.7590716,2.353,2.759,405.6,poll
2026-03-31T10:17:26,ETH,55340232221132099727,2025.77796224,2025.77796224,0.0,1774952243,1774952245.5527215,1774952246.1027424,2.553,3.103,550.0,poll
2026-03-31T10:17:32,XRP,36893488147422507852,1.31135,1.31135,0.0,1774952249,1774952250.2583869,1774952251.7938797,1.258,2.794,1535.5,poll
2026-03-31T10:17:33,SOL,36893488147423038130,80.86238,80.86238,0.0,1774952249,1774952253.0251632,1774952251.7938797,4.025,2.794,-1231.3,ws
2026-03-31T10:17:58,ETH,55340232221132099728,2024.78064784,2024.78064784,0.0,1774952275,1774952278.1252189,1774952277.8577218,3.125,2.858,-267.5,ws
2026-03-31T10:17:58,BTC,55340232221132071798,66343.40663,66343.40663,0.0,1774952273,1774952278.418046,1774952277.8577218,5.418,4.858,-560.3,ws
2026-03-31T10:18:03,SOL,36893488147423038131,80.72000799,80.72000799,0.0,1774952281,1774952283.5458052,1774952283.4383578,2.546,2.438,-107.4,ws
2026-03-31T10:18:10,XRP,36893488147422507853,1.31065163,1.31065163,0.0,1774952283,1774952290.1988304,1774952290.1950576,7.199,7.195,-3.8,ws
2026-03-31T10:18:28,BTC,55340232221132071799,66346.51431,66346.51431,0.0,1774952305,1774952308.7284439,1774952305.656412,3.728,0.656,-3072.0,ws
2026-03-31T10:18:29,ETH,55340232221132099729,2024.1141339,2024.1141339,0.0,1774952307,1774952308.5311666,1774952309.5498774,1.531,2.55,1018.7,poll
2026-03-31T10:18:38,SOL,36893488147423038132,80.60545,80.60545,0.0,1774952315,1774952318.867436,1774952316.2034833,3.867,1.203,-2664.0,ws
2026-03-31T10:18:40,XRP,36893488147422507854,1.31035,1.31035,0.0,1774952317,1774952320.4084926,1774952317.639836,3.408,0.64,-2768.7,ws
2026-03-31T10:19:00,BTC,55340232221132071800,66348.01043327,66348.01043327,0.0,1774952337,1774952339.1435094,1774952339.962312,2.144,2.962,818.8,poll
2026-03-31T10:19:08,ETH,55340232221132099730,2024.30413962,2024.30413962,0.0,1774952341,1774952348.0553179,1774952347.6411848,7.055,6.641,-414.1,ws
2026-03-31T10:19:12,SOL,36893488147423038133,80.622075,80.622075,0.0,1774952347,1774952351.8392994,1774952352.1487305,4.839,5.149,309.4,poll
2026-03-31T10:19:12,XRP,36893488147422507855,1.3104343,1.3104343,0.0,1774952349,1774952352.8637173,1774952352.1487305,3.864,3.149,-715.0,ws
2026-03-31T10:19:34,BTC,55340232221132071801,66370.333,66370.333,0.0,1774952371,1774952374.1648908,1774952373.7558515,3.165,2.756,-409.0,ws
2026-03-31T10:19:36,ETH,55340232221132099731,2025.06162013,2025.06162013,0.0,1774952373,1774952376.1098871,1774952376.3167932,3.11,3.317,206.9,poll
2026-03-31T10:19:45,SOL,36893488147423038134,80.57662959,80.57662959,0.0,1774952381,1774952384.7093737,1774952385.3745787,3.709,4.375,665.2,poll
2026-03-31T10:19:45,XRP,36893488147422507856,1.31055972,1.31055972,0.0,1774952383,1774952385.645657,1774952385.3745787,2.646,2.375,-271.1,ws
2026-03-31T10:20:07,BTC,55340232221132071802,66310.2,66310.2,0.0,1774952405,1774952406.8447862,1774952407.6896214,1.845,2.69,844.8,poll
2026-03-31T10:20:09,ETH,55340232221132099732,2023.41534,2023.41534,0.0,1774952407,1774952409.0823982,1774952409.6071627,2.082,2.607,524.8,poll
2026-03-31T10:20:19,SOL,36893488147423038135,80.51051,80.51051,0.0,1774952413,1774952419.7483273,1774952417.486001,6.748,4.486,-2262.3,ws
2026-03-31T10:20:19,XRP,36893488147422507857,1.31011538,1.31011538,0.0,1774952415,1774952419.506406,1774952419.6353116,4.506,4.635,128.9,poll
2026-03-31T10:20:39,BTC,55340232221132071803,66311.29452012,66311.29452012,0.0,1774952437,1774952439.1901634,1774952439.4005148,2.19,2.401,210.4,poll
2026-03-31T10:20:41,ETH,55340232221132099733,2023.835,2023.835,0.0,1774952439,1774952441.5449977,1774952441.5417476,2.545,2.542,-3.3,ws
2026-03-31T10:20:52,XRP,36893488147422507858,1.31018505,1.31018505,0.0,1774952449,1774952452.0904534,1774952451.6799026,3.09,2.68,-410.6,ws
2026-03-31T10:20:52,SOL,36893488147423038136,80.51479,80.51479,0.0,1774952447,1774952452.6874237,1774952451.6799026,5.687,4.68,-1007.5,ws
2026-03-31T10:21:14,BTC,55340232221132071804,66321.16160804,66321.16160804,0.0,1774952471,1774952474.1061375,1774952473.4944777,3.106,2.494,-611.7,ws
2026-03-31T10:21:16,ETH,55340232221132099734,2024.42,2024.42,0.0,1774952473,1774952476.4623632,1774952475.538431,3.462,2.538,-923.9,ws
2026-03-31T10:21:22,SOL,36893488147423038137,80.511185,80.511185,0.0,1774952479,1774952480.7647424,1774952481.8879962,1.765,2.888,1123.3,poll
2026-03-31T10:21:24,XRP,36893488147422507859,1.31023,1.31023,0.0,1774952481,1774952484.7548065,1774952483.8330438,3.755,2.833,-921.8,ws
2026-03-31T10:21:45,BTC,55340232221132071805,66305.97022,66305.97022,0.0,1774952503,1774952504.1353667,1774952505.5939727,1.135,2.594,1458.6,poll
2026-03-31T10:21:55,SOL,36893488147423038138,80.42954,80.42954,0.0,1774952513,1774952515.5782876,1774952515.3903728,2.578,2.39,-187.9,ws
2026-03-31T10:21:58,ETH,55340232221132099735,2023.32110784,2023.32110784,0.0,1774952515,1774952518.2431462,1774952518.2407894,3.243,3.241,-2.4,ws
2026-03-31T10:21:58,XRP,36893488147422507860,1.30994,1.30994,0.0,1774952515,1774952517.5257437,1774952518.2407894,2.526,3.241,715.0,poll
2026-03-31T10:22:19,BTC,55340232221132071806,66308.59045,66308.59045,0.0,1774952537,1774952539.443668,1774952539.489076,2.444,2.489,45.4,poll
2026-03-31T10:22:28,XRP,36893488147422507861,1.3105316,1.3105316,0.0,1774952547,1774952547.8359115,1774952547.8384836,0.836,0.838,2.6,poll
