ts_utc,symbol,round_id,poll_price,ws_price,price_delta,chain_updated_at,poll_wall_ts,ws_wall_ts,poll_lag_s,ws_lag_s,delta_ms,faster
2026-03-31T10:36:52,ETH,55340232221132099761,2022.33214655,2022.33214655,0.0,1774953409,1774953412.0977867,1774953411.7761333,3.098,2.776,-321.7,ws
2026-03-31T10:37:16,SOL,36893488147423038165,80.666991,80.666991,0.0,1774953425,1774953434.0092065,1774953436.57511,9.009,11.575,2565.9,poll
2026-03-31T10:37:18,BTC,55340232221132071832,66308.01672032,66308.01672032,0.0,1774953429,1774953438.0012643,1774953436.57511,9.001,7.575,-1426.2,ws
2026-03-31T10:37:25,ETH,55340232221132099762,2023.08462834,2023.08462834,0.0,1774953441,1774953445.2490473,1774953443.9457684,4.249,2.946,-1303.3,ws
2026-03-31T10:37:25,XRP,36893488147422507888,1.30995219,1.30995219,0.0,1774953439,1774953445.5864987,1774953440.0340524,6.586,1.034,-5552.4,ws
2026-03-31T10:37:46,BTC,55340232221132071833,66267.15979729,66267.15979729,0.0,1774953461,1774953466.1627607,1774953465.9303763,5.163,4.93,-232.4,ws
2026-03-31T10:37:46,SOL,36893488147423038166,80.61660306,80.61660306,0.0,1774953461,1774953466.55309,1774953464.0172572,5.553,3.017,-2535.8,ws
2026-03-31T10:37:55,XRP,36893488147422507889,1.30963317,1.30963317,0.0,1774953473,1774953475.9922314,1774953475.802476,2.992,2.802,-189.8,ws
2026-03-31T10:37:57,ETH,55340232221132099763,2022.9340185,2022.9340185,0.0,1774953475,1774953477.8449805,1774953477.8955579,2.845,2.896,50.6,poll
2026-03-31T10:38:16,BTC,55340232221132071834,66267.39263061,66267.39263061,0.0,1774953495,1774953496.267329,1774953496.3146381,1.267,1.315,47.3,poll
2026-03-31T10:38:16,SOL,36893488147423038167,80.579859,80.579859,0.0,1774953493,1774953496.5827107,1774953496.3146381,3.583,3.315,-268.1,ws
2026-03-31T10:38:30,XRP,36893488147422507890,1.30944,1.30944,0.0,1774953505,1774953510.8064427,1774953509.9612494,5.806,4.961,-845.2,ws
2026-03-31T10:38:32,ETH,55340232221132099764,2022.58060296,2022.58060296,0.0,1774953509,1774953512.6509163,1774953511.7363398,3.651,2.736,-914.6,ws
2026-03-31T10:38:50,BTC,55340232221132071835,66314.94446,66314.94446,0.0,1774953527,1774953528.5044856,1774953530.3750486,1.504,3.375,1870.6,poll
2026-03-31T10:39:03,SOL,36893488147423038168,80.62866,80.62866,0.0,1774953537,1774953543.8832686,1774953542.1452425,6.883,5.145,-1738.0,ws
2026-03-31T10:39:04,XRP,36893488147422507891,1.30946,1.30946,0.0,1774953539,1774953544.8040557,1774953544.0876048,5.804,5.088,-716.5,ws
2026-03-31T10:39:10,ETH,55340232221132099765,2021.98076378,2021.98076378,0.0,1774953541,1774953547.7754643,1774953550.342943,6.775,9.343,2567.5,poll
2026-03-31T10:39:23,BTC,55340232221132071836,66317.56023473,66317.56023473,0.0,1774953561,1774953563.7589555,1774953563.7631068,2.759,2.763,4.2,poll
2026-03-31T10:39:34,SOL,36893488147423038169,80.61485,80.61485,0.0,1774953571,1774953574.4028738,1774953574.5034502,3.403,3.503,100.6,poll
2026-03-31T10:39:34,XRP,36893488147422507892,1.30938,1.30938,0.0,1774953571,1774953573.1637144,1774953574.5034502,2.164,3.503,1339.7,poll
2026-03-31T10:39:40,ETH,55340232221132099766,2021.78885582,2021.78885582,0.0,1774953573,1774953578.3906033,1774953580.0375936,5.391,7.038,1647.0,poll
2026-03-31T10:39:54,BTC,55340232221132071837,66188.38,66188.38,0.0,1774953591,1774953594.2647667,1774953594.1076024,3.265,3.108,-157.2,ws
2026-03-31T10:40:09,ETH,55340232221132099767,2021.2787,2021.2787,0.0,1774953607,1774953609.1129096,1774953609.9396815,2.113,2.94,826.8,poll
2026-03-31T10:40:09,SOL,36893488147423038170,80.52457784,80.52457784,0.0,1774953605,1774953609.6252048,1774953609.9396815,4.625,4.94,314.5,poll
2026-03-31T10:40:10,XRP,36893488147422507893,1.3094504,1.3094504,0.0,1774953605,1774953610.6508622,1774953609.9396815,5.651,4.94,-711.2,ws
2026-03-31T10:40:24,BTC,55340232221132071838,66258.41718655,66258.41718655,0.0,1774953617,1774953624.7799127,1774953624.681733,7.78,7.682,-98.2,ws
2026-03-31T10:40:47,XRP,36893488147422507894,1.31004211,1.31004211,0.0,1774953637,1774953645.9807267,1774953647.827874,8.981,10.828,1847.1,poll
2026-03-31T10:40:49,SOL,36893488147423038171,80.49588,80.49588,0.0,1774953637,1774953647.1037529,1774953649.9756014,10.104,12.976,2871.8,poll
2026-03-31T10:40:50,BTC,55340232221132071839,66228.93199336,66228.93199336,0.0,1774953649,1774953650.6679423,1774953649.9756014,1.668,0.976,-692.3,ws
2026-03-31T10:40:53,ETH,55340232221132099768,2021.10101823,2021.10101823,0.0,1774953651,1774953653.6624672,1774953653.660723,2.662,2.661,-1.7,ws
2026-03-31T10:41:13,SOL,36893488147423038172,80.45105533,80.45105533,0.0,1774953671,1774953672.8035064,1774953673.8104813,1.804,2.81,1007.0,poll
2026-03-31T10:41:14,XRP,36893488147422507895,1.3100027,1.3100027,0.0,1774953671,1774953674.44711,1774953673.8104813,3.447,2.81,-636.6,ws
2026-03-31T10:41:28,BTC,55340232221132071840,66239.61754522,66239.61754522,0.0,1774953681,1774953688.5771198,1774953687.764681,7.577,6.765,-812.4,ws
2026-03-31T10:41:29,ETH,55340232221132099769,2021.40999967,2021.40999967,0.0,1774953685,1774953689.0910046,1774953687.764681,4.091,2.765,-1326.3,ws
2026-03-31T10:41:49,XRP,36893488147422507896,1.3104,1.3104,0.0,1774953703,1774953709.887816,1774953708.2553012,6.888,5.255,-1632.5,ws
2026-03-31T10:41:50,SOL,36893488147423038173,80.43209,80.43209,0.0,1774953703,1774953710.3871984,1774953708.2553012,7.387,5.255,-2131.9,ws
2026-03-31T10:41:57,BTC,55340232221132071841,66232.42329,66232.42329,0.0,1774953715,1774953716.6876283,1774953717.6619442,1.688,2.662,974.3,poll
2026-03-31T10:41:59,ETH,55340232221132099770,2020.78,2020.78,0.0,1774953717,1774953719.6104991,1774953719.7187088,2.61,2.719,108.2,poll
2026-03-31T10:42:21,SOL,36893488147423038174,80.46409,80.46409,0.0,1774953735,1774953740.6766713,1774953741.8327618,5.677,6.833,1156.1,poll
2026-03-31T10:42:22,XRP,36893488147422507897,1.31124,1.31124,0.0,1774953737,1774953742.5431929,1774953741.8327618,5.543,4.833,-710.4,ws
2026-03-31T10:42:30,BTC,55340232221132071842,66228.73445,66228.73445,0.0,1774953747,1774953749.402729,1774953750.1235118,2.403,3.124,720.8,poll
2026-03-31T10:42:36,ETH,55340232221132099771,2020.70776,2020.70776,0.0,1774953751,1774953756.771442,1774953756.0636609,5.771,5.064,-707.8,ws
2026-03-31T10:42:53,SOL,36893488147423038175,80.4487,80.4487,0.0,1774953769,1774953773.2610128,1774953773.6149468,4.261,4.615,353.9,poll
2026-03-31T10:42:53,XRP,36893488147422507898,1.3111536,1.3111536,0.0,1774953771,1774953772.7464468,1774953773.6149468,1.746,2.615,868.5,poll
2026-03-31T10:43:04,BTC,55340232221132071843,66196.84119,66196.84119,0.0,1774953781,1774953784.2215567,1774953782.3615065,3.222,1.362,-1860.1,ws
2026-03-31T10:43:09,ETH,55340232221132099772,2020.70656319,2020.70656319,0.0,1774953783,1774953789.293233,1774953789.654801,6.293,6.655,361.6,poll
2026-03-31T10:43:27,XRP,36893488147422507899,1.31115501,1.31115501,0.0,1774953803,1774953807.6548698,1774953805.6574728,4.655,2.657,-1997.4,ws
2026-03-31T10:43:27,SOL,36893488147423038176,80.42289,80.42289,0.0,1774953803,1774953805.6260679,1774953807.7517679,2.626,4.752,2125.7,poll
2026-03-31T10:43:41,BTC,55340232221132071844,66198.71907,66198.71907,0.0,1774953815,1774953821.484768,1774953821.80091,6.485,6.801,316.1,poll
2026-03-31T10:43:43,ETH,55340232221132099773,2020.573525,2020.573525,0.0,1774953817,1774953821.6539197,1774953823.6973777,4.654,6.697,2043.5,poll
2026-03-31T10:43:58,SOL,36893488147423038177,80.3951629,80.3951629,0.0,1774953835,1774953838.2860749,1774953837.7608552,3.286,2.761,-525.2,ws
2026-03-31T10:44:02,XRP,36893488147422507900,1.31042558,1.31042558,0.0,1774953837,1774953842.5907614,1774953842.176799,5.591,5.177,-414.0,ws
2026-03-31T10:44:09,BTC,55340232221132071845,66198.50013,66198.50013,0.0,1774953847,1774953849.4469173,1774953849.9698975,2.447,2.97,523.0,poll
2026-03-31T10:44:14,ETH,55340232221132099774,2020.75681566,2020.75681566,0.0,1774953849,1774953854.355254,1774953854.061948,5.355,5.062,-293.3,ws
2026-03-31T10:44:30,XRP,36893488147422507901,1.31062204,1.31062204,0.0,1774953869,1774953870.135881,1774953870.1613345,1.136,1.161,25.5,poll
2026-03-31T10:44:31,SOL,36893488147423038178,80.42439,80.42439,0.0,1774953869,1774953871.155481,1774953870.1613345,2.155,1.161,-994.1,ws
2026-03-31T10:44:44,BTC,55340232221132071846,66204.35385677,66204.35385677,0.0,1774953881,1774953884.2647069,1774953884.172483,3.265,3.172,-92.2,ws
2026-03-31T10:44:46,ETH,55340232221132099775,2021.37495219,2021.37495219,0.0,1774953883,1774953884.77263,1774953886.4246864,1.773,3.425,1652.1,poll
2026-03-31T10:45:05,XRP,36893488147422507902,1.3109621,1.3109621,0.0,1774953901,1774953905.257399,1774953904.0304868,4.257,3.03,-1226.9,ws
2026-03-31T10:45:13,SOL,36893488147423038179,80.437682,80.437682,0.0,1774953911,1774953913.4471793,1774953913.9668744,2.447,2.967,519.7,poll
2026-03-31T10:45:17,BTC,55340232221132071847,66221.5302,66221.5302,0.0,1774953913,1774953917.0299067,1774953916.31292,4.03,3.313,-717.0,ws
2026-03-31T10:45:18,ETH,55340232221132099776,2021.90429924,2021.90429924,0.0,1774953915,1774953917.648027,1774953918.2685204,2.648,3.269,620.5,poll
2026-03-31T10:45:38,XRP,36893488147422507903,1.31067,1.31067,0.0,1774953935,1774953937.9202802,1774953938.7252154,2.92,3.725,804.9,poll
2026-03-31T10:45:50,SOL,36893488147423038180,80.29711096,80.29711096,0.0,1774953945,1774953950.7180297,1774953949.7910435,5.718,4.791,-927.0,ws
2026-03-31T10:45:54,ETH,55340232221132099777,2021.4,2021.4,0.0,1774953949,1774953952.6524818,1774953954.2157629,3.652,5.216,1563.3,poll
2026-03-31T10:45:57,BTC,55340232221132071848,66193.17,66193.17,0.0,1774953955,1774953956.6597764,1774953957.8954685,1.66,2.895,1235.7,poll
2026-03-31T10:46:12,XRP,36893488147422507904,1.31098205,1.31098205,0.0,1774953969,1774953970.9965522,1774953972.1301675,1.997,3.13,1133.6,poll
2026-03-31T10:46:25,SOL,36893488147423038181,80.450833,80.450833,0.0,1774953979,1774953985.8476946,1774953984.0077982,6.848,5.008,-1839.9,ws
2026-03-31T10:46:26,ETH,55340232221132099778,2023.93,2023.93,0.0,1774953981,1774953985.8504303,1774953986.1405127,4.85,5.141,290.1,poll
2026-03-31T10:46:31,BTC,55340232221132071849,66256.89747,66256.89747,0.0,1774953989,1774953991.5933285,1774953991.7796347,2.593,2.78,186.3,poll
2026-03-31T10:46:48,XRP,36893488147422507905,1.31080068,1.31080068,0.0,1774954001,1774954008.3731027,1774954007.6604152,7.373,6.66,-712.7,ws
2026-03-31T10:46:53,SOL,36893488147423038182,80.44937,80.44937,0.0,1774954011,1774954013.9030862,1774954013.8100228,2.903,2.81,-93.1,ws
2026-03-31T10:47:09,BTC,55340232221132071850,66243.93616,66243.93616,0.0,1774954025,1774954029.0561748,1774954029.6762657,4.056,4.676,620.1,poll
2026-03-31T10:47:10,ETH,55340232221132099779,2023.77,2023.77,0.0,1774954025,1774954030.3688693,1774954029.6762657,5.369,4.676,-692.6,ws
2026-03-31T10:47:17,XRP,36893488147422507906,1.31072502,1.31072502,0.0,1774954035,1774954036.327103,1774954037.8710551,1.327,2.871,1544.0,poll
2026-03-31T10:47:37,SOL,36893488147423038183,80.40956,80.40956,0.0,1774954055,1774954056.1804545,1774954057.8372097,1.18,2.837,1656.8,poll
2026-03-31T10:47:40,BTC,55340232221132071851,66257.87143684,66257.87143684,0.0,1774954057,1774954059.3671327,1774954060.0892465,2.367,3.089,722.1,poll
2026-03-31T10:47:47,ETH,55340232221132099780,2024.09352,2024.09352,0.0,1774954059,1774954067.8654127,1774954067.774962,8.865,8.775,-90.5,ws
2026-03-31T10:47:52,XRP,36893488147422507907,1.3108902,1.3108902,0.0,1774954067,1774954071.9674644,1774954072.6885552,4.967,5.689,721.1,poll
2026-03-31T10:48:11,SOL,36893488147423038184,80.44215778,80.44215778,0.0,1774954089,1774954091.2113404,1774954091.9101126,2.211,2.91,698.8,poll
2026-03-31T10:48:12,BTC,55340232221132071852,66266.23064984,66266.23064984,0.0,1774954089,1774954092.2354474,1774954091.9101126,3.235,2.91,-325.3,ws
2026-03-31T10:48:20,ETH,55340232221132099781,2024.78509059,2024.78509059,0.0,1774954093,1774954100.2959628,1774954099.717155,7.296,6.717,-578.8,ws
2026-03-31T10:48:22,XRP,36893488147422507908,1.31087607,1.31087607,0.0,1774954099,1774954102.8801131,1774954102.8702376,3.88,3.87,-9.9,ws
2026-03-31T10:48:47,SOL,36893488147423038185,80.44318,80.44318,0.0,1774954121,1774954126.7340665,1774954127.8732011,5.734,6.873,1139.1,poll
2026-03-31T10:48:49,BTC,55340232221132071853,66265.18,66265.18,0.0,1774954123,1774954129.8169148,1774954127.8732011,6.817,4.873,-1943.7,ws
2026-03-31T10:48:50,ETH,55340232221132099782,2024.78188306,2024.78188306,0.0,1774954125,1774954130.635403,1774954127.8732011,5.635,2.873,-2762.2,ws
2026-03-31T10:48:56,XRP,36893488147422507909,1.31064,1.31064,0.0,1774954133,1774954136.578663,1774954135.7299542,3.579,2.73,-848.7,ws
